publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
3335949,quarry blast,2010-07-08T04:40:14.069Z,2013-07-16T09:28:00.000Z,174.80902000000000385,-36.99761999999999773,1.96399999999999997,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,2,0.10400000000000000,279.00000000000000000,0.00000000000000000,0.21199999999999999
3335538,earthquake,2010-07-07T09:56:14.238Z,2013-07-16T09:27:00.000Z,175.90838999999999714,-37.41304000000000229,3.85000000000000009,191.89410000000000878,ML,,GROPE,reviewed,manual,nz1dr,18,15,24,1.27400000000000002,238.00000000000000000,0.07325000000000000,0.22000000000000000
3336414,earthquake,2010-07-01T23:35:13.916Z,2013-07-16T09:28:00.000Z,174.40104999999999791,-36.89092000000000127,2.09399999999999986,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,2,0.14499999999999999,300.00000000000000000,0.29409999999999997,0.56100000000000005
3329158,earthquake,2010-06-25T08:52:03.214Z,2013-07-10T14:39:00.000Z,174.35749999999998749,-37.93871000000000038,2.61600000000000010,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,16,13,9,0.69599999999999995,180.00000000000000000,0.18198000000000000,0.30199999999999999
3329064,earthquake,2010-06-25T05:08:38.304Z,2013-07-10T14:38:00.000Z,174.36070000000000846,-37.94156999999999869,2.73799999999999999,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,17,13,11,0.69199999999999995,180.00000000000000000,0.14949999999999999,0.30099999999999999
3327947,quarry blast,2010-06-23T05:01:55.993Z,2013-07-10T14:34:00.000Z,175.07000999999999635,-37.62001000000000062,2.23499999999999988,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,5,3,0.36099999999999999,177.00000000000000000,0.23093000000000000,0.29899999999999999
3327231,earthquake,2010-06-21T20:19:44.701Z,2013-07-10T14:32:00.000Z,175.62302999999999997,-37.88432000000000244,3.69899999999999984,258.56520000000000437,ML,,GROPE,reviewed,manual,nz1dr,26,21,7,1.23300000000000010,238.00000000000000000,0.17763999999999999,0.09300000000000000
3324629,quarry blast,2010-06-17T04:58:53.432Z,2013-07-10T14:22:00.000Z,175.07000999999999635,-37.62001000000000062,2.32699999999999996,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,5,3,0.36099999999999999,177.00000000000000000,0.17860000000000001,0.22700000000000001
3323846,earthquake,2010-06-15T16:08:40.303Z,2013-07-10T14:20:00.000Z,175.86176000000000386,-37.20524999999999949,3.69099999999999984,260.88519999999999754,ML,,GROPE,reviewed,manual,nz1dr,20,14,13,1.44599999999999995,262.00000000000000000,0.27073000000000003,0.33100000000000002
3323833,earthquake,2010-06-15T15:22:25.913Z,2013-07-10T14:19:00.000Z,175.00731999999999289,-35.83165999999999940,2.60000000000000009,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,3,0.54900000000000004,202.00000000000000000,0.11851000000000000,0.19400000000000001
3323055,quarry blast,2010-06-14T05:00:28.676Z,2013-07-10T14:18:00.000Z,175.07000999999999635,-37.62001000000000062,2.42099999999999982,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,3,0.36099999999999999,177.00000000000000000,0.12198000000000001,0.36599999999999999
3317682,quarry blast,2010-06-04T04:54:33.648Z,2013-07-10T14:09:00.000Z,175.07000999999999635,-37.62001000000000062,2.30200000000000005,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,4,3,0.36099999999999999,177.00000000000000000,0.16460000000000000,0.24099999999999999
3316178,earthquake,2010-06-01T06:22:46.920Z,2013-07-10T14:05:00.000Z,175.53111000000001241,-37.46480999999999995,3.16800000000000015,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,29,21,15,0.26900000000000002,103.00000000000000000,0.26518999999999998,0.18099999999999999
3314088,quarry blast,2010-05-28T04:59:15.384Z,2013-07-10T13:43:00.000Z,175.07000999999999635,-37.62001000000000062,1.99900000000000011,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,5,3,0.36099999999999999,158.00000000000000000,0.13547000000000001,0.21099999999999999
3313598,quarry blast,2010-05-27T04:59:21.791Z,2013-07-10T13:43:00.000Z,175.07000999999999635,-37.62001000000000062,2.37699999999999978,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,3,0.36099999999999999,177.00000000000000000,0.12035999999999999,0.19000000000000000
3307424,earthquake,2010-05-15T15:57:16.105Z,2013-07-10T13:33:00.000Z,175.64052000000000930,-37.78211999999999904,1.85499999999999998,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,7,6,0.12100000000000000,106.00000000000000000,0.15293000000000001,0.18400000000000000
3302235,quarry blast,2010-05-06T01:04:47.751Z,2013-07-10T13:23:00.000Z,175.03000000000000114,-37.06000000000000227,2.21899999999999986,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,4,0.11400000000000000,138.00000000000000000,0.49659999999999999,0.14999999999999999
3300907,earthquake,2010-05-03T12:05:22.914Z,2013-07-10T13:19:00.000Z,175.66454999999999131,-37.73756000000000199,3.02099999999999991,265.60840000000001737,ML,,GROPE,reviewed,manual,nz1dr,12,9,7,1.25600000000000001,244.00000000000000000,0.29438999999999999,0.23999999999999999
3300274,earthquake,2010-05-02T07:18:09.909Z,2013-07-10T13:18:00.000Z,175.09853000000001089,-37.08030999999999722,2.13799999999999990,7.35820000000000007,ML,,GROPE,reviewed,manual,nz1dr,7,4,3,0.05600000000000000,148.00000000000000000,0.08590000000000000,0.20200000000000001
3299163,quarry blast,2010-04-30T05:00:37.835Z,2013-07-10T12:59:00.000Z,175.07000999999999635,-37.62001000000000062,2.52400000000000002,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,5,3,0.36099999999999999,159.00000000000000000,0.15176999999999999,0.31200000000000000
3299070,quarry blast,2010-04-30T01:18:40.215Z,2013-07-10T12:59:00.000Z,175.03000000000000114,-37.06000000000000227,1.87999999999999989,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,2,0.11400000000000000,152.00000000000000000,0.41747000000000001,0.20100000000000001
3298617,quarry blast,2010-04-29T04:57:33.766Z,2013-07-10T12:59:00.000Z,175.07000999999999635,-37.62001000000000062,2.24299999999999988,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,5,3,0.36099999999999999,177.00000000000000000,0.13025000000000000,0.31800000000000000
3297571,quarry blast,2010-04-27T05:03:50.933Z,2013-07-10T12:58:00.000Z,175.07000999999999635,-37.62001000000000062,2.37800000000000011,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,4,0.36099999999999999,177.00000000000000000,0.18300000000000000,0.24299999999999999
3295478,quarry blast,2010-04-23T05:00:56.964Z,2013-07-10T12:54:00.000Z,175.07000999999999635,-37.62001000000000062,2.34100000000000019,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,3,0.36099999999999999,177.00000000000000000,0.22878000000000001,0.27900000000000003
3293661,earthquake,2010-04-19T16:42:44.538Z,2013-07-10T12:51:00.000Z,176.13818000000000552,-37.01091000000000264,3.65499999999999980,253.29259999999999309,ML,,GROPE,reviewed,manual,nz1dr,27,22,25,1.46700000000000008,253.00000000000000000,0.08173999999999999,0.19700000000000001
3293563,earthquake,2010-04-19T12:00:20.743Z,2013-07-10T12:51:00.000Z,175.82456999999999425,-37.43565000000000254,3.24699999999999989,243.51329999999998677,ML,,GROPE,reviewed,manual,nz1dr,16,12,14,1.31000000000000005,262.00000000000000000,0.15035000000000001,0.29299999999999998
3287441,earthquake,2010-04-07T17:25:04.197Z,2013-07-10T12:42:00.000Z,175.75058000000001357,-37.72093999999999880,2.43599999999999994,121.28390000000000271,ML,,GROPE,reviewed,manual,nz1dr,9,6,4,1.20199999999999996,269.00000000000000000,0.25348999999999999,0.06000000000000000
3283235,earthquake,2010-03-30T10:32:17.789Z,2013-07-09T16:19:00.000Z,175.60139000000000919,-37.65039000000000158,3.11299999999999999,265.03190000000000737,ML,,GROPE,reviewed,manual,nz1dr,11,8,9,1.34000000000000008,238.00000000000000000,0.07165000000000001,0.18900000000000000
3282534,quarry blast,2010-03-29T00:38:54.816Z,2013-07-09T16:18:00.000Z,175.03000000000000114,-37.06000000000000227,1.87400000000000011,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,2,2,2,0.11400000000000000,222.00000000000000000,0.42348000000000002,0.26800000000000002
3287989,earthquake,2010-03-27T08:42:47.369Z,2013-07-09T16:21:00.000Z,175.83527000000000839,-37.47334000000000032,2.02899999999999991,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,6,4,0.37100000000000000,134.00000000000000000,0.13191000000000000,0.13500000000000001
3280784,earthquake,2010-03-25T13:06:00.649Z,2013-07-09T16:16:00.000Z,175.84093999999998914,-37.47375999999999863,2.38399999999999990,2.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,16,13,5,0.37300000000000000,131.00000000000000000,0.28872999999999999,0.14000000000000001
3279945,quarry blast,2010-03-24T02:29:07.623Z,2013-07-09T16:15:00.000Z,175.07000999999999635,-37.62001000000000062,2.38600000000000012,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,3,0.36099999999999999,177.00000000000000000,0.16098999999999999,0.34699999999999998
3278573,earthquake,2010-03-21T13:44:26.285Z,2013-07-09T16:13:00.000Z,174.63367999999999824,-37.82157000000000124,1.79099999999999993,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,8,4,0.69299999999999995,191.00000000000000000,0.22569000000000000,0.18300000000000000
3277318,quarry blast,2010-03-19T00:33:53.761Z,2013-07-09T16:11:00.000Z,175.07000999999999635,-37.62001000000000062,1.93700000000000006,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,2,0.36099999999999999,177.00000000000000000,0.12460000000000000,0.16500000000000001
3276919,quarry blast,2010-03-18T04:01:52.376Z,2013-07-09T16:10:00.000Z,175.07000999999999635,-37.62001000000000062,2.40700000000000003,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,3,0.36099999999999999,177.00000000000000000,0.15237999999999999,0.28999999999999998
3266060,quarry blast,2010-02-23T23:46:03.726Z,2013-07-09T14:47:00.000Z,175.03000000000000114,-37.06000000000000227,1.26699999999999990,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,2,2,1,0.11400000000000000,222.00000000000000000,0.39444000000000001,0.09800000000000000
3265871,earthquake,2010-02-23T14:35:04.532Z,2013-07-09T14:46:00.000Z,175.60314999999999941,-37.71600999999999715,1.80200000000000005,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,4,0.08200000000000000,115.00000000000000000,0.26855000000000001,0.25500000000000000
3271823,earthquake,2010-02-20T09:45:01.200Z,2013-07-09T14:58:00.000Z,175.47849999999999682,-37.24998000000000076,2.37599999999999989,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,7,3,0.29099999999999998,157.00000000000000000,0.11563000000000000,0.09400000000000000
3264269,earthquake,2010-02-20T09:09:16.438Z,2013-07-09T14:40:00.000Z,175.48116999999999166,-37.24756000000000000,2.30399999999999983,2.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,7,5,0.29199999999999998,157.00000000000000000,0.13588000000000000,0.11300000000000000
3262268,earthquake,2010-02-16T10:10:39.690Z,2013-07-09T14:33:00.000Z,176.06850000000000023,-36.99380000000000024,3.15899999999999981,293.15730000000002065,ML,,GROPE,reviewed,manual,nz1dr,13,8,6,1.51200000000000001,265.00000000000000000,0.16088000000000000,0.18300000000000000
3262143,quarry blast,2010-02-16T04:07:02.977Z,2013-07-09T14:32:00.000Z,175.07000999999999635,-37.62001000000000062,2.05900000000000016,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,2,0.36099999999999999,160.00000000000000000,0.16014000000000000,0.16400000000000001
3261671,quarry blast,2010-02-15T03:53:50.779Z,2013-07-09T14:30:00.000Z,175.07000999999999635,-37.62001000000000062,2.27899999999999991,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,6,3,0.36099999999999999,153.00000000000000000,0.15301000000000001,0.37800000000000000
3251542,earthquake,2010-02-03T21:28:32.954Z,2013-07-09T14:10:00.000Z,175.97785999999999262,-37.21199000000000012,3.77999999999999980,269.88630000000000564,ML,,GROPE,reviewed,manual,nz1dr,23,19,26,1.37999999999999989,255.00000000000000000,0.07212000000000000,0.31600000000000000
3248374,quarry blast,2010-01-28T00:46:39.865Z,2013-07-03T13:48:00.000Z,175.07000999999999635,-37.62001000000000062,2.44399999999999995,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,5,3,0.36099999999999999,177.00000000000000000,0.20505000000000001,0.28100000000000003
3248305,earthquake,2010-01-27T21:42:33.057Z,2013-07-03T13:47:00.000Z,176.22239999999999327,-36.83295999999999992,3.78799999999999981,399.87830000000002428,ML,,GROPE,reviewed,manual,nz1dr,11,7,4,1.54899999999999993,293.00000000000000000,0.29998999999999998,0.22900000000000001
3246809,earthquake,2010-01-25T00:59:23.895Z,2013-07-03T13:45:00.000Z,176.03505000000001246,-37.19731999999999772,4.25499999999999989,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,15,10,28,1.63999999999999990,284.00000000000000000,0.11022999999999999,0.38600000000000001
3219694,earthquake,2010-01-06T12:29:08.962Z,2013-07-03T13:32:00.000Z,175.70015000000000782,-37.64531999999999812,2.38399999999999990,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,15,11,8,0.17999999999999999,100.00000000000000000,0.21188000000000001,0.21800000000000000
3219183,earthquake,2010-01-05T10:08:24.581Z,2013-07-03T13:31:00.000Z,175.69402999999999793,-37.64764999999999873,2.02099999999999991,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,8,4,0.17499999999999999,100.00000000000000000,0.24793000000000001,0.22900000000000001
3217535,earthquake,2010-01-02T09:42:58.193Z,2013-07-03T13:29:00.000Z,174.91750999999999294,-36.45009000000000299,2.01399999999999979,11.17379999999999995,ML,,GROPE,reviewed,manual,nz1dr,9,6,4,0.16600000000000001,158.00000000000000000,0.16714999999999999,0.23499999999999999
3216938,earthquake,2010-01-01T00:11:45.146Z,2013-07-03T13:29:00.000Z,175.31932000000000471,-37.02861999999999654,2.25199999999999978,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,9,2,0.14799999999999999,119.00000000000000000,0.21390999999999999,0.16000000000000000
3216326,earthquake,2009-12-30T09:58:50.080Z,2013-07-02T09:32:00.000Z,175.03531000000000972,-36.77998000000000189,1.64399999999999991,12.27219999999999978,ML,,GROPE,reviewed,manual,nz1dr,11,5,3,0.10500000000000000,130.00000000000000000,0.22922000000000001,0.09100000000000000
3215864,earthquake,2009-12-29T20:10:32.661Z,2013-07-02T09:31:00.000Z,175.05645999999998708,-36.76762000000000086,2.51299999999999990,7.83220000000000027,ML,,GROPE,reviewed,manual,nz1dr,10,6,3,0.12300000000000000,214.00000000000000000,0.10596999999999999,0.14899999999999999
3214193,earthquake,2009-12-26T06:34:58.157Z,2013-07-02T09:28:00.000Z,175.04750000000001364,-36.77252000000000010,1.90199999999999991,8.93410000000000082,ML,,GROPE,reviewed,manual,nz1dr,11,7,3,0.11500000000000000,134.00000000000000000,0.12089000000000000,0.17699999999999999
3212816,quarry blast,2009-12-23T03:56:36.392Z,2013-07-02T09:25:00.000Z,175.07000999999999635,-37.62001000000000062,2.36600000000000010,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,3,0.36099999999999999,177.00000000000000000,0.14248000000000000,0.41799999999999998
3212382,quarry blast,2009-12-22T04:00:41.208Z,2013-07-02T09:24:00.000Z,175.07000999999999635,-37.62001000000000062,2.39699999999999980,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,3,0.36099999999999999,177.00000000000000000,0.13161999999999999,0.31300000000000000
3210369,quarry blast,2009-12-18T04:00:40.695Z,2013-07-02T09:21:00.000Z,175.07000999999999635,-37.62001000000000062,2.37599999999999989,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,3,0.36099999999999999,177.00000000000000000,0.10977000000000001,0.38000000000000000
3206812,quarry blast,2009-12-11T04:00:54.672Z,2013-07-02T09:16:00.000Z,175.07096999999998843,-37.61285999999999774,2.39000000000000012,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,4,0.36199999999999999,177.00000000000000000,0.05076000000000000,0.27100000000000002
3205844,quarry blast,2009-12-09T03:57:52.035Z,2013-07-02T09:14:00.000Z,175.07000999999999635,-37.62001000000000062,2.28600000000000003,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,3,0.36099999999999999,177.00000000000000000,0.09415999999999999,0.21700000000000000
3203710,earthquake,2009-12-04T13:34:57.265Z,2013-07-02T09:11:00.000Z,175.67590000000001282,-37.81495999999999924,2.72900000000000009,265.96440000000001191,ML,,GROPE,reviewed,manual,nz1dr,6,3,2,1.49500000000000011,315.00000000000000000,0.20047999999999999,0.04500000000000000
3202165,quarry blast,2009-12-01T01:50:27.117Z,2013-07-02T09:09:00.000Z,175.03000000000000114,-37.06000000000000227,2.04400000000000004,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,1,0.11400000000000000,152.00000000000000000,0.69038999999999995,0.06700000000000000
3187112,earthquake,2009-11-21T11:16:53.048Z,2013-07-01T16:12:00.000Z,174.96137999999999124,-35.81007000000000318,2.82200000000000006,2.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,8,5,0.51800000000000002,210.00000000000000000,0.32527000000000000,0.17999999999999999
3185664,earthquake,2009-11-18T12:20:19.670Z,2013-07-01T16:10:00.000Z,175.74083999999999151,-37.59649000000000285,3.05799999999999983,269.20830000000000837,ML,,GROPE,reviewed,manual,nz1dr,9,5,3,1.67599999999999993,313.00000000000000000,0.21165999999999999,0.27400000000000002
3189220,quarry blast,2009-11-09T21:05:18.939Z,2013-07-01T16:16:00.000Z,175.03000000000000114,-37.06000000000000227,1.60099999999999998,0.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,2,2,1,0.11400000000000000,222.00000000000000000,0.32998000000000000,0.17999999999999999
3180775,earthquake,2009-11-08T23:45:26.646Z,2013-07-01T16:04:00.000Z,174.76535000000001219,-36.76597999999999900,2.45100000000000007,9.62149999999999928,ML,,GROPE,reviewed,manual,nz1dr,11,7,3,0.09000000000000000,119.00000000000000000,0.14726000000000000,0.34699999999999998
3180774,earthquake,2009-11-08T23:38:49.777Z,2013-07-01T16:04:00.000Z,174.75754000000000588,-36.76321000000000083,2.42899999999999983,10.74210000000000065,ML,,GROPE,reviewed,manual,nz1dr,10,6,2,0.09100000000000000,117.00000000000000000,0.11751000000000000,0.33800000000000002
